name	seg_comp	component 	vol_per_comp	pixel_bright_sum_per_comp	mean_pixel_bright_per_comp	compactness_per_comp	sphericity_per_comp
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component11.seg	1	Cytoplasm	29491200	20960	873,3333333	25,54333075	0,221841222
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component11.seg	2	Nucleus	13516800	14013	1273,909091	30,71675755	0,101677227
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component13.seg	1	Cytoplasm	76185600	65747	1060,435484	25,89189674	0,25496259
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component13.seg	2	Cytoplasm	36864000	34742	1158,066667	20,32103364	0,738002808
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component13.seg	3	Cytoplasm	19660800	14288	893	16,73895252	2,043568779
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component14.seg	1	Cytoplasm	44236800	16869	468,5833333	33,46585606	0,210379609
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component14.seg	2	Nucleus	41779200	27482	808,2941176	19,1969033	1,119365439
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component14.seg	3	Cytoplasm	30720000	11192	447,68	22,59157535	0,823062823
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component14.seg	4	Cytoplasm	28262400	10314	448,4347826	25,98912089	0,229991967
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component14.seg	5	Cytoplasm	22118400	10172	565,1111111	25,95189995	0,592605232
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component14.seg	6	Cytoplasm	20889600	6308	371,0588235	21,65647672	0,735865854
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component14.seg	7	Cytoplasm	12288000	4768	476,8	16,90283671	1,909974768
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component15.seg	1	Cytoplasm	41779200	13796	405,7647059	26,3430411	0,161009051
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component15.seg	2	Cytoplasm	13516800	6015	546,8181818	21,69161823	0,702991003
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component16.seg	1	Cytoplasm	169574400	56384	408,5797101	23,84366606	0,302056601
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component16.seg	2	Cytoplasm	25804800	9068	431,8095238	20,41543256	0,909010761
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component16.seg	3	Nucleus	13516800	10744	976,7272727	18,52779068	3,114119999
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component17.seg	1	Cytoplasm	29491200	19492	812,1666667	20,86535316	1,038869441
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component17.seg	2	Cytoplasm	25804800	14918	710,3809524	22,64140749	0,691372771
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component17.seg	3	Cytoplasm	25804800	13260	631,4285714	25,35514853	0,209992665
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component17.seg	4	Cytoplasm	20889600	12623	742,5294118	20,75964618	0,841828263
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component17.seg	5	Cytoplasm	19660800	9732	608,25	23,97622873	0,792308953
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component17.seg	6	Cytoplasm	14745600	9970	830,8333333	22,13904957	0,51943472
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component17.seg	7	Nucleus	13516800	16268	1478,909091	15,90772522	2,100972245
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component17.seg	8	Cytoplasm	12288000	7585	758,5	22,09782813	0,63908273
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component19.seg	1	Cytoplasm	65126400	24860	469,0566038	23,02784502	0,395577619
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component19.seg	2	Cytoplasm	22118400	7520	417,7777778	20,88129927	0,891347572
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component20.seg	1	Cytoplasm	41779200	17773	522,7352941	23,95144175	0,287446508
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component21.seg	1	Cytoplasm	30720000	11381	455,24	20,95201482	0,919904317
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component22.seg	1	Cytoplasm	94617600	38791	503,7792208	22,17489259	0,476623355
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component22.seg	2	Cytoplasm	54067200	19607	445,6136364	23,99080811	0,388704095
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component22.seg	3	Cytoplasm	46694400	16924	445,3684211	24,95887013	0,303564297
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component22.seg	4	Cytoplasm	44236800	20366	565,7222222	23,35404128	0,397348024
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component22.seg	5	Cytoplasm	18432000	7011	467,4	15,30211314	1,758430305
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component22.seg	6	Cytoplasm	13516800	5555	505	22,91064583	0,702991003
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component22.seg	7	Nucleus	13516800	11846	1076,909091	18,52779068	3,114119999
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component22.seg	8	Cytoplasm	12288000	4951	495,1	16,90283671	2,831018181
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component23.seg	1	Cytoplasm	25804800	15055	716,9047619	21,58000926	0,583975024
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component23.seg	2	Cytoplasm	20889600	12332	725,4117647	20,75964618	0,841828263
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component25.seg	1	Cytoplasm	45465600	20610	557,027027	20,30876378	1,218132978
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component25.seg	2	Cytoplasm	39321600	18030	563,4375	24,40080543	0,295788295
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component25.seg	3	Cytoplasm	24576000	10049	502,45	21,43620418	0,708480891
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component25.seg	4	Cytoplasm	18432000	11144	742,9333333	22,18456343	0,742789643
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component26.seg	1	Cytoplasm	78643200	34334	536,46875	18,52483494	0,882608865
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component26.seg	2	Cytoplasm	49152000	22014	550,35	27,59165781	0,298549146
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component26.seg	3	Cytoplasm	31948800	14388	553,3846154	23,33827228	0,956700489
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component26.seg	4	Cytoplasm	23347200	11356	597,6842105	24,58601048	0,625527745
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component26.seg	5	Nucleus	15974400	16549	1273	22,96844018	0,675178076
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component27.seg	1	Cytoplasm	40550400	15334	464,6666667	24,07353535	0,314624381
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component27.seg	2	Cytoplasm	23347200	9866	519,2631579	21,01524971	0,822438307
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component27.seg	3	Cytoplasm	13516800	5573	506,6363636	18,52779068	3,114119999
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component28.seg	1	Cytoplasm	200294400	112624	690,9447853	23,57353648	0,33683001
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component30.seg	1	Cytoplasm	23347200	7960	418,9473684	18,82396257	1,089179008
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component30.seg	2	Cytoplasm	20889600	7284	428,4705882	21,65647672	0,735865854
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component30.seg	3	Cytoplasm	19660800	7311	456,9375	24,46428519	0,588738763
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component30.seg	4	Nucleus	15974400	13483	1037,153846	19,02923993	0,517110581
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component30.seg	5	Cytoplasm	13516800	4843	440,2727273	15,90772522	2,100972245
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component30.seg	6	Cytoplasm	12288000	3458	345,8	16,90283671	2,831018181
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component31.seg	1	Nucleus	70041600	49624	870,5964912	22,48749394	0,495555061
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component31.seg	2	Cytoplasm	36864000	13681	456,0333333	29,40488408	0,072801141
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component31.seg	3	Nucleus	17203200	13602	971,5714286	22,19654477	0,763805612
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component31.seg	4	Cytoplasm	15974400	5494	422,6153846	24,46420653	0,643751024
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component32.seg	1	Cytoplasm	39321600	18633	582,28125	21,66154562	0,441304433
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component32.seg	2	Cytoplasm	25804800	12442	592,4761905	21,84991079	0,909010761
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component34.seg	1	Nucleus	47923200	46034	1180,358974	21,65485308	0,360491985
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component34.seg	2	Cytoplasm	31948800	10068	387,2307692	27,04867322	0,160937756
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component34.seg	3	Cytoplasm	13516800	3903	354,8181818	22,29835511	0,702991003
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component34.seg	4	Cytoplasm	12288000	4404	440,4	16,90283671	2,831018181
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component35.seg	1	Cytoplasm	41779200	15970	469,7058824	29,35857317	0,107814868
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component35.seg	2	Cytoplasm	23347200	10374	546	24,58601048	0,167849496
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component35.seg	3	Nucleus	22118400	22491	1249,5	22,92628186	0,779152081
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component35.seg	4	Cytoplasm	20889600	7355	432,6470588	16,16217429	1,70155733
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component35.seg	5	Nucleus	17203200	12407	886,2142857	21,84123202	0,693270334
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component37.seg	1	Cytoplasm	82329600	28708	428,4776119	24,53519924	0,196044206
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component37.seg	2	Cytoplasm	72499200	25539	432,8644068	24,28743798	0,392499596
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component37.seg	3	Cytoplasm	15974400	5609	431,4615385	25,59757319	0,562720947
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component38.seg	1	Cytoplasm	15974400	5201	400,0769231	20,80126625	0,83080755
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component38.seg	2	Cytoplasm	13516800	5677	516,0909091	21,69161823	0,702991003
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component39.seg	1	Mixed	246988800	173490	863,1343284	28,14481982	0,160676088
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component39.seg	2	Cytoplasm	60211200	22518	459,5510204	24,74724137	0,325974241
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component40.seg	1	Cytoplasm	39321600	17655	551,71875	23,08374547	0,295788295
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component40.seg	2	Cytoplasm	38092800	16600	535,483871	21,56244921	0,295556237
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component40.seg	3	Cytoplasm	27033600	14940	679,0909091	20,34253611	0,592754269
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component40.seg	4	Cytoplasm	24576000	11489	574,45	20,75837835	0,735923453
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component40.seg	5	Cytoplasm	15974400	8283	637,1538462	24,07857985	0,350263886
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component40.seg	6	Cytoplasm	15974400	6360	489,2307692	22,96844018	0,83080755
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component41.seg	1	Cytoplasm	108134400	56068	637,1363636	25,79333592	0,213550013
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component41.seg	2	Nucleus	29491200	31419	1309,125	19,81123156	0,79014031
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component41.seg	3	Cytoplasm	20889600	10775	633,8235294	26,99106627	0,162079227
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component41.seg	4	Cytoplasm	20889600	8350	491,1764706	21,65647672	0,735865854
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component41.seg	5	Cytoplasm	13516800	5595	508,6363636	21,2777349	1,404953535
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component41.seg	6	Cytoplasm	12288000	6137	613,7	16,90283671	2,831018181
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component43.seg	1	Cytoplasm	34406400	16057	573,4642857	25,45757191	0,223678956
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component44.seg	1	Mixed	34406400	26659	952,1071429	28,83864881	0,208984402
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component45.seg	1	Cytoplasm	31948800	18081	695,4230769	22,64422611	0,247885876
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component45.seg	2	Nucleus	17203200	22276	1591,142857	25,75072704	0,693270334
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component46.seg	1	Cytoplasm	47923200	24289	622,7948718	23,86497613	0,311552831
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component46.seg	2	Cytoplasm	29491200	14665	611,0416667	26,80940675	0,148557929
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component47.seg	1	Cytoplasm	33177600	17588	651,4074074	21,57736667	0,750825031
DRY LEA MICHAL_ SEGMENT\LEA_DRY_271224_028\test_component48.seg	1	Nucleus	65126400	66265	1250,283019	23,67878509	0,324254889
3 hour\3H LEA 080824_006\test_component03.seg	1	Cytoplasm	25681920	6580	346,3157895	22,30123151	0,845474034
3 hour\3H LEA 080824_006\test_component05.seg	1	Cytoplasm	28385280	8089	385,1904762	34,82109451	0,115340774
3 hour\3H LEA 080824_006\test_component05.seg	2	Cytoplasm	14868480	4020	365,4545455	22,34846787	0,610193013
3 hour\3H LEA 080824_006\test_component06.seg	1	Cytoplasm	16220160	3908	325,6666667	24,35363109	0,474448543
3 hour\3H LEA 080824_006\test_component09.seg	1	Mixed	14868480	5796	526,9090909	16,11622246	2,311069469
3 hour\3H LEA 080824_006\test_component09.seg	2	Cytoplasm	13516800	4576	457,6	25,85334366	0,484136272
3 hour\3H LEA 080824_006\test_component10.seg	1	Cytoplasm	24330240	5969	331,6111111	20,14125735	0,711672814
3 hour\3H LEA 080824_006\test_component13.seg	1	Cytoplasm	28385280	7415	353,0952381	17,89700846	1,142430189
3 hour\3H LEA 080824_006\test_component13.seg	2	Cytoplasm	13516800	4055	405,5	25,85334366	0,395373786
3 hour\3H LEA 080824_006\test_component16.seg	1	Mixed	25681920	7764	408,6315789	25,20436047	0,504986329
3 hour\3H LEA 080824_006\test_component17.seg	1	Cytoplasm	17571840	3933	302,5384615	16,8603773	2,731263918
3 hour\3H LEA 080824_006\test_component20.seg	1	Cytoplasm	32440320	6678	278,25	26,30131448	0,188325933
3 hour\3H LEA 080824_006\test_component24.seg	1	Cytoplasm	13516800	3805	380,5	19,53957561	0,484136272
3 hour\3H LEA 080824_006\test_component26.seg	1	Cytoplasm	40550400	11660	388,6666667	29,51126552	0,2265874
3 hour\3H LEA 080824_006\test_component27.seg	1	Cytoplasm	13516800	3728	372,8	17,16619694	3,114119999
3 hour\3H LEA 080824_019\test_component01.seg	1	Nucleus	29204480	9165	398,4782609	23,63598913	0,216501729
3 hour\3H LEA 080824_019\test_component02.seg	1	Cytoplasm	82534400	17508	269,3538462	25,48092679	0,179170843
3 hour\3H LEA 080824_007\test_component01.seg	1	Cytoplasm	40550400	7253	219,7878788	20,54008747	1,086442926
3 hour\3H LEA 080824_007\test_component06.seg	1	Cytoplasm	29491200	7410	308,75	21,82501544	1,038869441
3 hour\3H LEA 080824_007\test_component10.seg	1	Cytoplasm	46694400	7527	198,0789474	23,40048015	0,351248601
3 hour\3H LEA 080824_007\test_component10.seg	2	Cytoplasm	25804800	4093	194,9047619	21,84991079	0,691372771
3 hour\3H LEA 080824_007\test_component12.seg	1	Cytoplasm	12288000	2065	206,5	16,90283671	2,831018181
3 hour\3H LEA 080824_007\test_component15.seg	1	Nucleus	73728000	20295	338,25	22,74718384	0,152248602
3 hour\3H LEA 080824_007\test_component18.seg	1	Cytoplasm	18432000	2387	159,1333333	20,71677511	0,958624096
3 hour\3H LEA 080824_019\test_component05.seg	1	Cytoplasm	77455360	11576	189,7704918	20,90296988	0,464543931
3 hour\3H LEA 080824_019\test_component06.seg	1	Cytoplasm	64757760	10659	209	26,99776518	0,143450336
3 hour\3H LEA 080824_019\test_component08.seg	1	Cytoplasm	82534400	18093	278,3538462	25,29041568	0,171094182
3 hour\3H LEA 080824_019\test_component12.seg	1	Cytoplasm	24125440	3710	195,2631579	20,75302088	0,798320908
3 hour\3H LEA 080824_019\test_component12.seg	2	Cytoplasm	20316160	3051	190,6875	27,42564424	0,134015669
3 hour\3H LEA 080824_019\test_component13.seg	1	Cytoplasm	15237120	3100	258,3333333	21,73799427	0,504202679
3 hour\3H LEA 080824_019\test_component13.seg	2	Cytoplasm	12697600	2392	239,2	16,9884123	1,319804836
3 hour\3H LEA 080824_019\test_component16.seg	1	Cytoplasm	25395200	4018	200,9	23,14578229	0,718858576
3 hour\3H LEA 080824_007\test_component20.seg	1	Cytoplasm	22118400	5919	328,8333333	17,5164972	1,801648938
3 hour\3H LEA 080824_007\test_component21.seg	1	Cytoplasm	22118400	4898	272,1111111	22,92628186	0,779152081
3 hour\3H LEA 080824_007\test_component21.seg	2	Cytoplasm	15974400	2664	204,9230769	22,96844018	0,83080755
3 hour\3H LEA 080824_007\test_component24.seg	1	Cytoplasm	46694400	11604	305,3684211	22,67583106	0,303564297
3 hour\3H LEA 080824_007\test_component26.seg	1	Cytoplasm	46694400	10661	280,5526316	28,46322611	0,105871075
3 hour\3H LEA 080824_007\test_component34.seg	1	Nucleus	31948800	11208	431,0769231	25,70907405	0,184181703
3 hour\3H LEA 080824_012\test_component03.seg	1	Cytoplasm	20316160	5196	324,75	21,43150167	0,554407452
3 hour\3H LEA 080824_012\test_component03.seg	2	Cytoplasm	12697600	2977	297,7	24,75796389	0,477921896
3 hour\3H LEA 080824_012\test_component07.seg	1	Cytoplasm	22855680	4615	256,3888889	19,11392969	1,096628297
3 hour\3H LEA 080824_012\test_component10.seg	1	Cytoplasm	30474240	5855	243,9583333	19,62690719	0,831611179
3 hour\3H LEA 080824_012\test_component15.seg	1	Cytoplasm	16506880	4045	311,1538462	21,1047231	0,792009326
3 hour\3H LEA 080824_012\test_component17.seg	1	Cytoplasm	12697600	4272	427,2	25,41888912	0,420168899
3 hour\3H LEA 080824_012\test_component20.seg	1	Cytoplasm	13967360	2348	213,4545455	22,5072399	0,576631113
3 hour\3H LEA 080824_012\test_component22.seg	1	Cytoplasm	12697600	2003	200,3	24,10286839	0,609237943
3 hour\3H LEA 080824_012\test_component23.seg	1	Cytoplasm	12697600	2395	239,5	16,9884123	2,925385454
3 hour\3H LEA 080824_012\test_component26.seg	1	Cytoplasm	41902080	8426	255,3333333	21,830973	0,589850894
3 hour\3H LEA 080824_012\test_component29.seg	1	Cytoplasm	21585920	5783	340,1764706	19,80787672	1,035704503
3 hour\3H LEA 080824_013\test_component05.seg	1	Nucleus	16506880	5362	412,4615385	22,61166253	0,621298465
3 hour\3H LEA 080824_013\test_component08.seg	1	Nucleus	13967360	6077	552,4545455	15,97462872	2,171004653
3 hour\3H LEA 080824_013\test_component09.seg	1	Cytoplasm	12697600	3309	330,9	21,6400827	0,477921896
3 hour\3H LEA 080824_013\test_component11.seg	1	Cytoplasm	36823040	9165	316,0344828	22,65848683	0,771213668
3 hour\3H LEA 080824_013\test_component12.seg	1	Cytoplasm	34283520	7078	262,1481481	22,66940625	0,24300785
3 hour\3H LEA 080824_013\test_component12.seg	2	Cytoplasm	31744000	9446	377,84	20,77953688	0,89857322
3 hour\3H LEA 080824_013\test_component16.seg	1	Cytoplasm	52060160	9323	227,3902439	31,09954055	0,050132024
3 hour\3H LEA 080824_009\test_component07.seg	1	Cytoplasm	15237120	2991	249,25	24,49596774	0,504202679
3 hour\3H LEA 080824_009\test_component09.seg	1	Cytoplasm	13967360	2711	246,4545455	18,62774208	3,217923999
3 hour\3H LEA 080824_009\test_component10.seg	1	Cytoplasm	12697600	2953	295,3	16,9884123	1,973640594
3 hour\3H LEA 080824_009\test_component14.seg	1	Cytoplasm	17776640	7087	506,2142857	15,97971149	2,763096831
3 hour\3H LEA 080824_009\test_component18.seg	1	Cytoplasm	17776640	5860	418,5714286	23,97109949	0,588236459
3 hour\3H LEA 080824_009\test_component19.seg	1	Cytoplasm	16506880	3092	237,8461538	23,14975459	0,546219569
3 hour\3H LEA 080824_009\test_component20.seg	1	Cytoplasm	12697600	3038	303,8	16,9884123	2,925385454
3 hour\3H LEA 080824_009\test_component23.seg	1	Cytoplasm	12697600	4219	421,9	22,27226986	0,524210103
3 hour\3H LEA 080824_009\test_component27.seg	1	Cytoplasm	27934720	11931	542,3181818	15,6908508	1,303193129
3 hour\3H LEA 080824_013\test_component26.seg	1	Nucleus	15237120	4895	407,9166667	17,59284585	3,510462544
3 hour\3H LEA 080824_013\test_component29.seg	1	Mixed	33013760	10028	385,6923077	28,01396272	0,183320962
3 hour\3H LEA 080824_013\test_component35.seg	1	Cytoplasm	41902080	7726	234,1212121	22,31311869	0,276407318
3 hour\3H LEA 080824_013\test_component36.seg	1	Nucleus	20316160	8410	525,625	14,78493693	1,938180958
3 hour\3H LEA 080824_009\test_component31.seg	1	Cytoplasm	12697600	3592	359,2	16,9884123	2,925385454
3 hour\3H LEA 080824_009\test_component32.seg	1	Cytoplasm	17776640	4388	313,4285714	25,99803941	0,503201003
3 hour\3H LEA 080824_009\test_component35.seg	1	Cytoplasm	13967360	5847	531,5454545	27,35880088	0,462185789
3 hour\3H LEA 080824_009\test_component37.seg	1	Cytoplasm	36823040	8936	308,137931	22,29621646	0,272980441
3 hour\3H LEA 080824_009\test_component41.seg	1	Cytoplasm	17776640	4707	336,2142857	23,45281679	0,588236459
3 hour\3H LEA 080824_009\test_component41.seg	2	Cytoplasm	15237120	4386	365,5	15,1352554	2,368368712
3 hour\3H LEA 080824_009\test_component42.seg	1	Cytoplasm	21585920	7746	455,6470588	16,20153258	1,758275908
3 hour\3H LEA 080824_009\test_component42.seg	2	Cytoplasm	15237120	5056	421,3333333	23,34390196	0,573506275
3 hour\3H LEA 080824_009\test_component42.seg	3	Cytoplasm	13967360	5047	458,8181818	15,97462872	2,171004653
3 hour\3H LEA 080824_009\test_component47.seg	1	Cytoplasm	21585920	7729	454,6470588	22,74399876	0,812467223
3 hour\3H LEA 080824_009\test_component48.seg	1	Cytoplasm	12697600	5017	501,7	16,9884123	2,925385454
3 hour\3H LEA 080824_009\test_component49.seg	1	Cytoplasm	53329920	17690	421,1904762	18,74220022	1,116930139
3 hour\3H LEA 080824_009\test_component49.seg	2	Mixed	16506880	7305	561,9230769	23,14975459	0,621298465
3 hour\3H LEA 080824_009\test_component50.seg	1	Cytoplasm	15237120	4902	408,5	17,59284585	2,368368712
3 hour\3H LEA 080824_009\test_component50.seg	2	Cytoplasm	13967360	3831	348,2727273	20,82772369	0,462185789
3 hour\3H LEA 080824_009\test_component51.seg	1	Cytoplasm	159989760	41566	329,8888889	24,06595609	0,13918437
