name	seg_comp	component 	vol_per_comp	pixel_bright_sum_per_comp	mean_pixel_bright_per_comp	compactness_per_comp	sphericity_per_comp
DRY\DRY ICL 13042024_006\test_component42.seg	2	Cytoplasm	43008000	19320	552	27,3051775	0,108531763
DRY\DRY ICL 13042024_006\test_component42.seg	3	Cytoplasm	30720000	13075	523	19,69147912	1,082155668
DRY\DRY ICL 13042024_006\test_component42.seg	4	Cytoplasm	28262400	16704	726,2608696	25,20850455	0,229991967
DRY\DRY ICL 13042024_006\test_component42.seg	5	Cytoplasm	17203200	10661	761,5	27,78447489	0,13999511
DRY\DRY ICL 13042024_006\test_component42.seg	6	Nucleus	17203200	14795	1056,785714	23,24098343	0,495936624
DRY\DRY ICL 13042024_006\test_component42.seg	7	Cytoplasm	14745600	6510	542,5	23,11435844	0,594231715
DRY\DRY ICL 13042024_006\test_component42.seg	8	Cytoplasm	13516800	5318	483,4545455	20,08893466	0,702991003
DRY\DRY ICL 13042024_006\test_component42.seg	9	Nucleus	13516800	10696	972,3636364	25,21566375	0,600132981
DRY\DRY ICL 13042024_006\test_component42.seg	10	Cytoplasm	13516800	8418	765,2727273	15,90772522	2,100972245
DRY\DRY ICL 13042024_006\test_component43.seg	1	Cytoplasm	60211200	37157	758,3061224	19,49024275	1,205404587
DRY\DRY ICL 13042024_006\test_component43.seg	2	Cytoplasm	60211200	40308	822,6122449	20,28938785	1,205404587
DRY\DRY ICL 13042024_006\test_component43.seg	3	Cytoplasm	45465600	27766	750,4324324	22,19554671	0,326864807
DRY\DRY ICL 13042024_006\test_component43.seg	4	Nucleus	35635200	30691	1058,310345	20,08927241	1,027297292
DRY\DRY ICL 13042024_006\test_component43.seg	5	Cytoplasm	31948800	21471	825,8076923	18,28729067	0,921025158
DRY\DRY ICL 13042024_006\test_component43.seg	6	Cytoplasm	28262400	18698	812,9565217	19,70348672	0,814753024
DRY\DRY ICL 13042024_006\test_component43.seg	7	Cytoplasm	28262400	16174	703,2173913	23,90934381	0,639591693
DRY\DRY ICL 13042024_006\test_component43.seg	8	Mixed	24576000	17950	897,5	21,43620418	0,990386191
DRY\DRY ICL 13042024_006\test_component43.seg	9	Cytoplasm	20889600	12788	752,2352941	18,1197066	1,147972694
DRY\DRY ICL 13042024_006\test_component43.seg	10	Cytoplasm	19660800	11384	711,5	24,80172065	0,792308953
DRY\DRY ICL 13042024_006\test_component43.seg	11	Cytoplasm	17203200	10464	747,4285714	19,96843214	0,693270334
DRY\DRY ICL 13042024_006\test_component43.seg	12	Cytoplasm	12288000	6438	643,8	16,90283671	2,831018181
DRY\DRY ICL 13042024_006\test_component44.seg	1	Cytoplasm	126566400	79578	772,6019417	22,45687953	0,286966335
DRY\DRY ICL 13042024_006\test_component44.seg	2	Cytoplasm	90931200	55896	755,3513514	22,21430202	0,474656705
DRY\DRY ICL 13042024_006\test_component44.seg	3	Cytoplasm	62668800	41088	805,6470588	26,29682539	0,152471628
DRY\DRY ICL 13042024_006\test_component44.seg	4	Cytoplasm	41779200	27837	818,7352941	18,65297377	1,119365439
DRY\DRY ICL 13042024_006\test_component44.seg	5	Cytoplasm	41779200	25515	750,4411765	21,44172718	0,300362255
DRY\DRY ICL 13042024_006\test_component44.seg	6	Cytoplasm	41779200	22371	657,9705882	21,53039035	0,314275064
DRY\DRY ICL 13042024_006\test_component44.seg	7	Cytoplasm	39321600	25163	786,34375	23,69152642	0,305090309
DRY\DRY ICL 13042024_006\test_component44.seg	8	Cytoplasm	29491200	15703	654,2916667	24,1581502	0,228817732
DRY\DRY ICL 13042024_006\test_component44.seg	9	Cytoplasm	27033600	19083	867,4090909	24,47444118	0,209749587
DRY\DRY ICL 13042024_006\test_component44.seg	10	Cytoplasm	25804800	17553	835,8571429	22,64140749	0,691372771
DRY\DRY ICL 13042024_006\test_component44.seg	11	Cytoplasm	20889600	13739	808,1764706	20,4542923	0,841828263
DRY\DRY ICL 13042024_006\test_component44.seg	12	Cytoplasm	14745600	8964	747	21,56773711	0,766899277
DRY\DRY ICL 13042024_006\test_component44.seg	13	Cytoplasm	13516800	7479	679,9090909	18,52779068	3,114119999
DRY\DRY ICL 13042024_006\test_component44.seg	14	Cytoplasm	12288000	8229	822,9	19,13300311	0,762725773
DRY\DRY ICL 13042024_006\test_component44.seg	15	Cytoplasm	12288000	8303	830,3	32,30743121	0,093868531
DRY\DRY ICL 13042024_006\test_component45.seg	1	Cytoplasm	73728000	73207	1220,116667	19,06722341	0,827445811
DRY\DRY ICL 13042024_006\test_component45.seg	2	Cytoplasm	72499200	71860	1217,966102	21,7991991	0,440359991
DRY\DRY ICL 13042024_006\test_component45.seg	3	Cytoplasm	45465600	44081	1191,378378	26,00764124	0,272528809
DRY\DRY ICL 13042024_006\test_component45.seg	4	Cytoplasm	31948800	32537	1251,423077	24,03926788	0,194056945
DRY\DRY ICL 13042024_006\test_component45.seg	5	Cytoplasm	24576000	25592	1279,6	22,24889818	0,55616669
DRY\DRY ICL 13042024_006\test_component45.seg	6	Nucleus	22118400	30443	1691,277778	19,73788892	0,779152081
DRY\DRY ICL 13042024_006\test_component45.seg	7	Cytoplasm	20889600	18979	1116,411765	18,1197066	1,70155733
DRY\DRY ICL 13042024_006\test_component45.seg	8	Mixed	20889600	25277	1486,882353	21,2064811	0,841828263
DRY\DRY ICL 13042024_006\test_component45.seg	9	Cytoplasm	18432000	17579	1171,933333	25,05755913	0,742789643
DRY\DRY ICL 13042024_006\test_component45.seg	10	Cytoplasm	13516800	11027	1002,454545	21,09048652	0,702991003
DRY\DRY ICL 13042024_006\test_component45.seg	11	Cytoplasm	12288000	11325	1132,5	22,97366667	0,63908273
DRY\DRY ICL 13042024_006\test_component45.seg	12	Nucleus	12288000	16070	1607	19,75350321	2,831018181
DRY\DRY ICL 13042024_006\test_component46.seg	1	Cytoplasm	109363200	56037	629,6292135	35,2506367	0,033745863
DRY\DRY ICL 13042024_006\test_component46.seg	2	Cytoplasm	55296000	31621	702,6888889	22,65948373	0,375016315
DRY\DRY ICL 13042024_006\test_component46.seg	3	Cytoplasm	33177600	22908	848,4444444	20,3672188	1,168728121
DRY\DRY ICL 13042024_006\test_component46.seg	4	Cytoplasm	24576000	16449	822,45	21,03365299	0,708480891
DRY\DRY ICL 13042024_006\test_component46.seg	5	Cytoplasm	23347200	13378	704,1052632	22,56442546	0,940866882
DRY\DRY ICL 13042024_006\test_component46.seg	6	Cytoplasm	22118400	11877	659,8333333	21,74603128	0,891347572
DRY\DRY ICL 13042024_006\test_component46.seg	7	Cytoplasm	17203200	10753	768,0714286	25,20814178	0,147061535
DRY\DRY ICL 13042024_006\test_component46.seg	8	Cytoplasm	17203200	9411	672,2142857	15,92892695	2,673964675
DRY\DRY ICL 13042024_006\test_component46.seg	9	Nucleus	13516800	11017	1001,545455	25,21566375	0,600132981
DRY\DRY ICL 13042024_006\test_component46.seg	10	Cytoplasm	12288000	6126	612,6	19,13300311	0,762725773
DRY\DRY ICL 13042024_006\test_component47.seg	1	Nucleus	38092800	48426	1562,129032	25,94733172	0,286544911
DRY\DRY ICL 13042024_006\test_component47.seg	2	Mixed	33177600	31766	1176,518519	27,00069348	0,228266345
DRY\DRY ICL 13042024_006\test_component47.seg	3	Nucleus	29491200	37991	1582,958333	26,0425402	0,197182166
DRY\DRY ICL 13042024_006\test_component47.seg	4	Mixed	29491200	27732	1155,5	27,46219588	0,17001388
DRY\DRY ICL 13042024_006\test_component47.seg	5	Cytoplasm	12288000	10245	1024,5	24,52819062	0,63908273
DRY\DRY ICL 13042024_006\test_component48.seg	1	Nucleus	68812800	45174	806,6785714	23,59383999	0,46009172
DRY\DRY ICL 13042024_006\test_component48.seg	2	Nucleus	56524800	43410	943,6956522	22,87368071	0,36747257
DRY\DRY ICL 13042024_006\test_component48.seg	3	Nucleus	13516800	9764	887,6363636	18,52779068	2,100972245
DRY\DRY ICL 13042024_008\test_component01.seg	1	Cytoplasm	52838400	54170	1259,767442	22,54795036	0,343506968
DRY\DRY ICL 13042024_008\test_component01.seg	2	Cytoplasm	27033600	30085	1367,5	23,80910775	0,592754269
DRY\DRY ICL 13042024_008\test_component02.seg	1	Cytoplasm	34406400	38377	1370,607143	20,80674643	0,688802621
DRY\DRY ICL 13042024_008\test_component04.seg	1	Cytoplasm	33177600	28490	1055,185185	24,75688613	0,238522968
DRY\DRY ICL 13042024_008\test_component04.seg	2	Cytoplasm	22118400	17641	980,0555556	28,95025226	0,166380916
DRY\DRY ICL 13042024_008\test_component04.seg	3	Cytoplasm	14745600	10262	855,1666667	20,44015885	0,594231715
DRY\DRY ICL 13042024_008\test_component04.seg	4	Cytoplasm	13516800	9585	871,3636364	22,91064583	0,544712405
DRY\DRY ICL 13042024_008\test_component05.seg	1	Cytoplasm	71270400	63587	1096,327586	27,83987617	0,16499054
DRY\DRY ICL 13042024_008\test_component06.seg	1	Nucleus	24576000	24645	1232,25	23,35670995	0,210087907
DRY\DRY ICL 13042024_008\test_component06.seg	2	Nucleus	12288000	12160	1216	27,04164612	0,095340722
DRY\DRY ICL 13042024_008\test_component07.seg	1	Cytoplasm	183091200	174970	1174,295302	29,30505489	0,09324083
DRY\DRY ICL 13042024_008\test_component07.seg	2	Cytoplasm	17203200	18303	1307,357143	25,75072704	0,606007174
DRY\DRY ICL 13042024_008\test_component07.seg	3	Cytoplasm	15974400	16786	1291,230769	16,65702462	2,482967198
DRY\DRY ICL 13042024_008\test_component07.seg	4	Cytoplasm	15974400	16443	1264,846154	25,02875138	0,643751024
DRY\DRY ICL 13042024_008\test_component07.seg	5	Cytoplasm	14745600	15819	1318,25	21,00142535	0,766899277
DRY\DRY ICL 13042024_008\test_component07.seg	6	Mixed	14745600	16714	1392,833333	21,56773711	0,594231715
DRY\DRY ICL 13042024_008\test_component10.seg	1	Cytoplasm	51609600	62445	1486,785714	23,59145756	0,35508098
DRY\DRY ICL 13042024_008\test_component10.seg	2	Cytoplasm	25804800	27955	1331,190476	17,76040126	1,418083916
DRY\DRY ICL 13042024_008\test_component10.seg	3	Cytoplasm	15974400	18178	1398,307692	22,41995478	0,709248068
DRY\DRY ICL 13042024_008\test_component11.seg	1	Cytoplasm	39321600	39896	1246,75	25,76161584	0,262909555
DRY\DRY ICL 13042024_008\test_component11.seg	2	Cytoplasm	29491200	30943	1289,291667	26,68909539	0,221841222
DRY\DRY ICL 13042024_008\test_component12.seg	1	Cytoplasm	40550400	26146	792,3030303	30,899296	0,086521578
DRY\DRY ICL 13042024_008\test_component12.seg	2	Cytoplasm	29491200	21306	887,75	25,2831283	0,212020416
DRY\DRY ICL 13042024_008\test_component13.seg	1	Cytoplasm	40550400	35064	1062,545455	22,67828151	0,263621626
DRY\DRY ICL 13042024_008\test_component13.seg	2	Cytoplasm	14745600	12592	1049,333333	21,56773711	0,594231715
DRY\DRY ICL 13042024_008\test_component14.seg	1	Cytoplasm	92160000	58933	785,7733333	29,5863788	0,097662728
DRY\DRY ICL 13042024_008\test_component14.seg	2	Cytoplasm	44236800	29083	807,8611111	23,37159411	0,318030623
DRY\DRY ICL 13042024_008\test_component14.seg	3	Cytoplasm	41779200	29985	881,9117647	24,83939029	0,231869561
DRY\DRY ICL 13042024_008\test_component14.seg	4	Cytoplasm	39321600	25923	810,09375	23,38697781	0,282693887
DRY\DRY ICL 13042024_008\test_component14.seg	5	Cytoplasm	36864000	23715	790,5	19,12220433	0,987675387
DRY\DRY ICL 13042024_008\test_component14.seg	6	Cytoplasm	34406400	20471	731,1071429	30,16211678	0,206238018
DRY\DRY ICL 13042024_008\test_component14.seg	7	Cytoplasm	27033600	20845	947,5	20,48234705	0,952296987
DRY\DRY ICL 13042024_008\test_component14.seg	8	Cytoplasm	14745600	11378	948,1666667	20,44015885	0,766899277
DRY\DRY ICL 13042024_008\test_component15.seg	1	Cytoplasm	68812800	43785	781,875	28,9885633	0,074460712
DRY\DRY ICL 13042024_008\test_component15.seg	2	Mixed	46694400	43901	1155,289474	24,21831555	0,316680444
DRY\DRY ICL 13042024_008\test_component15.seg	3	Cytoplasm	43008000	28693	819,8	25,99706366	0,291679356
DRY\DRY ICL 13042024_008\test_component15.seg	4	Cytoplasm	23347200	15556	818,7368421	25,02471355	0,189993364
DRY\DRY ICL 13042024_008\test_component15.seg	5	Cytoplasm	14745600	9562	796,8333333	20,44015885	0,654690524
DRY\DRY ICL 13042024_008\test_component16.seg	1	Cytoplasm	74956800	61159	1002,606557	24,56315043	0,189155358
DRY\DRY ICL 13042024_008\test_component16.seg	2	Cytoplasm	49152000	43821	1095,525	21,97345825	0,328636943
DRY\DRY ICL 13042024_008\test_component16.seg	3	Cytoplasm	49152000	37328	933,2	22,23045615	0,333347836
DRY\DRY ICL 13042024_008\test_component16.seg	4	Cytoplasm	43008000	26064	744,6857143	22,98192238	0,309196439
DRY\DRY ICL 13042024_008\test_component16.seg	5	Cytoplasm	41779200	28234	830,4117647	27,8952078	0,105430855
DRY\DRY ICL 13042024_008\test_component16.seg	6	Cytoplasm	34406400	27825	993,75	18,39964507	1,212014348
DRY\DRY ICL 13042024_008\test_component16.seg	7	Cytoplasm	31948800	23442	901,6153846	20,81396345	0,855985336
DRY\DRY ICL 13042024_008\test_component16.seg	8	Cytoplasm	28262400	24845	1080,217391	23,79021418	0,212597837
DRY\DRY ICL 13042024_008\test_component16.seg	9	Cytoplasm	20889600	18318	1077,529412	26,02500144	0,162079227
DRY\DRY ICL 13042024_008\test_component16.seg	10	Cytoplasm	17203200	14397	1028,357143	32,18654536	0,034845881
DRY\DRY ICL 13042024_008\test_component17.seg	1	Mixed	367411200	327432	1095,090301	30,23103242	0,068579329
DRY\DRY ICL 13042024_008\test_component17.seg	2	Nucleus	298598400	278683	1146,843621	32,2693759	0,056918078
DRY\DRY ICL 13042024_008\test_component17.seg	3	Cytoplasm	24576000	17591	879,55	21,03365299	0,865724534
DRY\DRY ICL 13042024_008\test_component17.seg	4	Cytoplasm	12288000	8554	855,4	27,73723013	0,099996507
DRY\DRY ICL 13042024_008\test_component18.seg	1	Nucleus	417792000	360803	1061,185294	26,5158316	0,210084977
DRY\DRY ICL 13042024_008\test_component18.seg	2	Cytoplasm	82329600	40549	605,2089552	25,36524972	0,170010939
DRY\DRY ICL 13042024_008\test_component18.seg	3	Cytoplasm	57753600	29691	631,7234043	26,79384221	0,140513069
DRY\DRY ICL 13042024_008\test_component18.seg	4	Cytoplasm	44236800	20929	581,3611111	21,79242613	0,318030623
DRY\DRY ICL 13042024_008\test_component18.seg	5	Cytoplasm	17203200	10454	746,7142857	23,76917511	0,606007174
DRY\DRY ICL 13042024_008\test_component19.seg	1	Mixed	50380800	46503	1134,219512	22,44624368	0,341681532
DRY\DRY ICL 13042024_008\test_component19.seg	2	Cytoplasm	13516800	8941	812,8181818	27,59318434	0,115548349
DRY\DRY ICL 13042024_008\test_component20.seg	1	Nucleus	94617600	95863	1244,974026	24,67188385	0,207345871
DRY\DRY ICL 13042024_008\test_component20.seg	2	Cytoplasm	23347200	12433	654,3684211	26,97416374	0,1756243
DRY\DRY ICL 13042024_008\test_component21.seg	1	Nucleus	67584000	67836	1233,381818	23,80944157	0,439369377
DRY\DRY ICL 13042024_008\test_component21.seg	2	Nucleus	66355200	72063	1334,5	29,04812117	0,068323436
DRY\DRY ICL 13042024_008\test_component21.seg	3	Cytoplasm	57753600	47706	1015,021277	21,69525038	0,386148408
DRY\DRY ICL 13042024_008\test_component21.seg	4	Nucleus	41779200	43794	1288,058824	21,90410459	0,916074779
DRY\DRY ICL 13042024_008\test_component21.seg	5	Nucleus	40550400	40729	1234,212121	26,32419202	0,102329948
DRY\DRY ICL 13042024_008\test_component21.seg	6	Nucleus	33177600	41308	1529,925926	19,40001372	0,956449202
DRY\DRY ICL 13042024_008\test_component21.seg	7	Nucleus	28262400	33673	1464,043478	28,5296498	0,071320873
DRY\DRY ICL 13042024_008\test_component21.seg	8	Nucleus	20889600	23416	1377,411765	21,34676624	0,841828263
DRY\DRY ICL 13042024_008\test_component21.seg	9	Nucleus	15974400	17917	1378,230769	21,87590618	0,83080755
DRY\DRY ICL 13042024_008\test_component21.seg	10	Nucleus	13516800	14813	1346,636364	15,90772522	2,100972245
DRY\DRY ICL 13042024_008\test_component22.seg	1	Cytoplasm	43008000	38289	1093,971429	22,22130272	0,323518448
DRY\DRY ICL 13042024_008\test_component22.seg	2	Cytoplasm	27033600	21832	992,3636364	23,68657003	0,209749587
DRY\DRY ICL 13042024_008\test_component22.seg	3	Cytoplasm	23347200	20295	1068,157895	25,77086469	0,699127281
DRY\DRY ICL 13042024_008\test_component22.seg	4	Cytoplasm	22118400	19773	1098,5	21,31220332	0,891347572
DRY\DRY ICL 13042024_008\test_component22.seg	5	Cytoplasm	19660800	19143	1196,4375	28,00299667	0,147894148
DRY\DRY ICL 13042024_008\test_component22.seg	6	Cytoplasm	18432000	14215	947,6666667	17,3965897	1,501374115
DRY\DRY ICL 13042024_008\test_component22.seg	7	Cytoplasm	14745600	11017	918,0833333	17,51177889	2,291969722
DRY\DRY ICL 13042024_008\test_component23.seg	1	Cytoplasm	70041600	46428	814,5263158	21,61298406	0,403782965
DRY\DRY ICL 13042024_008\test_component23.seg	2	Cytoplasm	50380800	35433	864,2195122	24,16685897	0,362201543
DRY\DRY ICL 13042024_008\test_component23.seg	3	Cytoplasm	20889600	14580	857,6470588	20,75964618	0,841828263
DRY\DRY ICL 13042024_008\test_component23.seg	4	Cytoplasm	12288000	7898	789,8	19,75350321	2,831018181
DRY\DRY ICL 13042024_008\test_component24.seg	1	Nucleus	834355200	899163	1324,24595	46,15224075	0,028449145
DRY\DRY ICL 13042024_008\test_component24.seg	2	Mixed	47923200	36481	935,4102564	23,06507511	0,32501414
DRY\DRY ICL 13042024_008\test_component24.seg	3	Cytoplasm	45465600	31368	847,7837838	18,83046517	0,910203464
DRY\DRY ICL 13042024_008\test_component24.seg	4	Mixed	34406400	28918	1032,785714	25,0103939	0,258814759
DRY\DRY ICL 13042024_008\test_component24.seg	5	Cytoplasm	22118400	14523	806,8333333	22,92628186	0,891347572
DRY\DRY ICL 13042024_008\test_component24.seg	6	Cytoplasm	19660800	11811	738,1875	25,29527827	0,152545155
DRY\DRY ICL 13042024_008\test_component25.seg	1	Mixed	146227200	115541	970,9327731	25,92865754	0,143499581
DRY\DRY ICL 13042024_008\test_component25.seg	2	Cytoplasm	114278400	72081	775,0645161	23,45740663	0,220128496
DRY\DRY ICL 13042024_008\test_component25.seg	3	Cytoplasm	84787200	63553	921,057971	24,50277816	0,196281849
DRY\DRY ICL 13042024_008\test_component25.seg	4	Cytoplasm	76185600	52444	845,8709677	25,50096878	0,181414042
DRY\DRY ICL 13042024_008\test_component25.seg	5	Cytoplasm	65126400	47082	888,3396226	23,31188694	0,293032923
DRY\DRY ICL 13042024_008\test_component25.seg	6	Mixed	51609600	43753	1041,738095	23,33767364	0,335518433
DRY\DRY ICL 13042024_008\test_component25.seg	7	Cytoplasm	44236800	29312	814,2222222	23,37159411	0,318030623
DRY\DRY ICL 13042024_008\test_component25.seg	8	Nucleus	28262400	29665	1289,782609	19,70348672	0,995583214
DRY\DRY ICL 13042024_008\test_component26.seg	1	Cytoplasm	51609600	30661	730,0238095	24,02178723	0,29752429
DRY\DRY ICL 13042024_008\test_component26.seg	2	Cytoplasm	30720000	20387	815,48	27,37206751	0,2208546
DRY\DRY ICL 13042024_008\test_component26.seg	3	Cytoplasm	22118400	14297	794,2777778	20,88129927	0,891347572
DRY\DRY ICL 13042024_008\test_component26.seg	4	Cytoplasm	20889600	14944	879,0588235	26,99106627	0,169994062
DRY\DRY ICL 13042024_008\test_component26.seg	5	Cytoplasm	19660800	13962	872,625	27,14303756	0,141346944
DRY\DRY ICL 13042024_008\test_component26.seg	6	Cytoplasm	17203200	12777	912,6428571	21,84123202	0,894715823
DRY\DRY ICL 13042024_008\test_component26.seg	7	Cytoplasm	14745600	11222	935,1666667	17,51177889	3,397221817
DRY\DRY ICL 13042024_008\test_component27.seg	1	Cytoplasm	87244800	57804	814,1408451	22,67609738	0,392553539
DRY\DRY ICL 13042024_008\test_component27.seg	2	Nucleus	62668800	63755	1250,098039	30,1033634	0,06149982
DRY\DRY ICL 13042024_008\test_component27.seg	3	Cytoplasm	39321600	25284	790,125	28,9833736	0,095668472
DRY\DRY ICL 13042024_008\test_component27.seg	4	Cytoplasm	28262400	19336	840,6956522	21,03712661	0,639591693
DRY\DRY ICL 13042024_008\test_component27.seg	5	Cytoplasm	27033600	18808	854,9090909	19,48745835	0,952296987
DRY\DRY ICL 13042024_008\test_component27.seg	6	Cytoplasm	27033600	19199	872,6818182	24,07943147	0,219992316
DRY\DRY ICL 13042024_008\test_component27.seg	7	Cytoplasm	22118400	13482	749	22,04597391	0,891347572
DRY\DRY ICL 13042024_008\test_component27.seg	8	Cytoplasm	15974400	9313	716,3846154	23,90397129	0,709248068
DRY\DRY ICL 13042024_008\test_component27.seg	9	Mixed	14745600	11387	948,9166667	23,11435844	0,654690524
DRY\DRY ICL 13042024_008\test_component27.seg	10	Nucleus	14745600	13548	1129	24,28828434	0,594231715
DRY\DRY ICL 13042024_008\test_component27.seg	11	Cytoplasm	13516800	7956	723,2727273	27,59318434	0,115548349
DRY\DRY ICL 13042024_008\test_component28.seg	1	Mixed	71270400	50008	862,2068966	27,83987617	0,16499054
